id,phone_id,counterparty_number,call_time,duration_seconds,data_source
CR002021,PH000002,8552362285,2024-03-08T23:52:18Z,404,SYNTHETIC
CR002022,PH000342,6643845515,2026-08-01T00:35:55Z,598,SYNTHETIC
CR002023,PH000119,8548242505,2026-07-13T11:19:46Z,895,SYNTHETIC
CR002024,PH000173,7557621965,2024-11-14T18:39:03Z,1178,SYNTHETIC
CR002025,PH000193,7545392982,2025-05-23T07:34:55Z,473,SYNTHETIC
CR002026,PH000394,8784991751,2025-04-09T19:14:02Z,1775,SYNTHETIC
CR002027,PH000181,8279853154,2024-05-07T02:41:09Z,52,SYNTHETIC
CR002028,PH000270,8715779192,2025-12-07T02:15:10Z,224,SYNTHETIC
CR002029,PH000353,6864772078,2025-11-06T18:47:21Z,1366,SYNTHETIC
CR002030,PH000194,6405712160,2025-02-13T11:59:28Z,564,SYNTHETIC
CR002031,PH000369,7305789426,2026-04-27T16:36:07Z,521,SYNTHETIC
CR002032,PH000043,6190003790,2024-08-20T21:32:43Z,1526,SYNTHETIC
CR002033,PH000345,9356786959,2026-03-04T18:40:42Z,270,SYNTHETIC
CR002034,PH000105,7411865377,2026-05-12T14:23:53Z,202,SYNTHETIC
CR002035,PH000176,7533203028,2025-06-13T08:26:41Z,229,SYNTHETIC
CR002036,PH000248,8608283898,2025-07-22T01:29:46Z,1594,SYNTHETIC
CR002037,PH000077,6871973531,2026-08-16T18:07:44Z,1692,SYNTHETIC
CR002038,PH000178,6443834177,2025-07-29T00:31:29Z,1037,SYNTHETIC
CR002039,PH000087,7207130333,2024-01-11T15:25:57Z,1516,SYNTHETIC
CR002040,PH000325,7231119018,2026-08-01T11:58:48Z,1431,SYNTHETIC
CR002041,PH000256,7411865377,2025-10-13T19:52:02Z,794,SYNTHETIC
CR002042,PH000153,6156863161,2024-03-21T23:14:06Z,87,SYNTHETIC
CR002043,PH000243,8763734315,2026-06-24T09:28:59Z,469,SYNTHETIC
CR002044,PH000315,8190723856,2025-02-26T21:57:54Z,1180,SYNTHETIC
CR002045,PH000271,6758971576,2026-07-27T05:37:12Z,798,SYNTHETIC
CR002046,PH000057,6844668450,2024-02-10T19:34:33Z,1508,SYNTHETIC
CR002047,PH000200,7080948287,2024-10-03T10:48:34Z,674,SYNTHETIC
CR002048,PH000057,7984464077,2025-07-27T08:16:51Z,1645,SYNTHETIC
CR002049,PH000265,7260213818,2026-01-20T11:04:28Z,797,SYNTHETIC
CR002050,PH000079,8132400725,2025-06-06T18:56:04Z,1343,SYNTHETIC
CR002051,PH000212,6147465527,2025-11-02T20:34:47Z,308,SYNTHETIC
CR002052,PH000356,7427453318,2025-10-14T14:36:10Z,401,SYNTHETIC
CR002053,PH000073,8918890383,2026-01-15T03:35:47Z,1637,SYNTHETIC
CR002054,PH000279,9303744459,2026-02-20T10:50:53Z,906,SYNTHETIC
CR002055,PH000058,7231119018,2026-03-24T10:37:52Z,202,SYNTHETIC
CR002056,PH000112,8644261243,2025-08-21T08:38:07Z,1089,SYNTHETIC
CR002057,PH000065,7576352153,2024-04-16T19:33:28Z,1696,SYNTHETIC
CR002058,PH000060,6338583094,2026-03-12T04:53:07Z,526,SYNTHETIC
CR002059,PH000079,7910532547,2024-01-22T00:47:57Z,1086,SYNTHETIC
CR002060,PH000211,6687323011,2025-03-03T06:43:57Z,656,SYNTHETIC
CR002061,PH000419,9624337206,2024-02-22T03:34:35Z,1654,SYNTHETIC
CR002062,PH000197,8284150710,2026-07-07T20:10:59Z,1128,SYNTHETIC
CR002063,PH000073,8132400725,2025-12-02T20:03:24Z,149,SYNTHETIC
CR002064,PH000241,7626051407,2024-07-23T15:01:50Z,711,SYNTHETIC
CR002065,PH000010,6132790567,2026-03-02T07:41:09Z,1500,SYNTHETIC
CR002066,PH000325,9270598443,2026-01-01T09:18:03Z,1559,SYNTHETIC
CR002067,PH000176,8190723856,2024-06-29T18:46:22Z,633,SYNTHETIC
CR002068,PH000194,8165961757,2026-08-11T03:57:51Z,1627,SYNTHETIC
CR002069,PH000023,7658855498,2026-05-10T10:13:39Z,49,SYNTHETIC
CR002070,PH000098,6599781863,2026-05-30T17:19:41Z,1431,SYNTHETIC
CR002071,PH000131,7043133576,2025-05-22T21:02:32Z,857,SYNTHETIC
CR002072,PH000231,8715924397,2025-11-28T04:26:49Z,1086,SYNTHETIC
CR002073,PH000129,7242671685,2025-07-07T03:53:36Z,105,SYNTHETIC
CR002074,PH000249,8461281435,2026-03-06T07:08:54Z,999,SYNTHETIC
CR002075,PH000342,8486748501,2026-01-04T12:18:26Z,553,SYNTHETIC
CR002076,PH000031,7809804539,2026-03-15T06:22:16Z,1462,SYNTHETIC
CR002077,PH000216,6549758931,2025-12-18T18:30:01Z,1637,SYNTHETIC
CR002078,PH000067,6659111855,2025-01-07T15:18:43Z,224,SYNTHETIC
CR002079,PH000032,7790060055,2025-11-20T07:30:05Z,1378,SYNTHETIC
CR002080,PH000178,7060782485,2025-08-04T11:40:11Z,256,SYNTHETIC
CR002081,PH000066,7288169392,2025-06-25T05:54:56Z,956,SYNTHETIC
CR002082,PH000035,7897036482,2025-12-12T16:26:41Z,467,SYNTHETIC
CR002083,PH000029,7482196961,2025-04-26T10:16:34Z,344,SYNTHETIC
CR002084,PH000276,9900003731,2024-11-18T11:24:52Z,1220,SYNTHETIC
CR002085,PH000294,8190723856,2026-05-13T06:39:35Z,184,SYNTHETIC
CR002086,PH000135,9906286630,2025-11-17T18:26:15Z,463,SYNTHETIC
CR002087,PH000309,7540931288,2024-04-29T07:49:03Z,850,SYNTHETIC
CR002088,PH000031,7969226509,2024-03-16T05:44:21Z,1349,SYNTHETIC
CR002089,PH000408,9532893694,2025-01-21T01:03:23Z,827,SYNTHETIC
CR002090,PH000142,7344312289,2024-02-19T19:10:59Z,691,SYNTHETIC
CR002091,PH000147,9130664090,2024-07-25T14:27:12Z,20,SYNTHETIC
CR002092,PH000046,8162074407,2025-04-06T17:44:50Z,878,SYNTHETIC
CR002093,PH000293,8798668534,2024-03-10T05:00:24Z,1780,SYNTHETIC
CR002094,PH000428,8023866353,2025-12-15T12:08:17Z,1105,SYNTHETIC
CR002095,PH000290,7060782485,2026-06-05T15:25:43Z,1374,SYNTHETIC
CR002096,PH000118,7577715535,2024-03-20T10:30:24Z,95,SYNTHETIC
CR002097,PH000432,8809755527,2026-01-24T10:37:30Z,1127,SYNTHETIC
CR002098,PH000152,7255481529,2026-02-09T21:50:19Z,1597,SYNTHETIC
CR002099,PH000434,8461281435,2024-05-30T16:21:39Z,99,SYNTHETIC
CR002100,PH000143,8271031012,2024-02-10T16:36:46Z,526,SYNTHETIC
CR002101,PH000118,9166779843,2024-04-14T18:32:36Z,1029,SYNTHETIC
CR002102,PH000168,9315958324,2024-05-13T04:00:30Z,1302,SYNTHETIC
CR002103,PH000126,6880738831,2025-07-11T00:31:32Z,82,SYNTHETIC
CR002104,PH000058,6338583094,2024-02-14T08:21:12Z,1373,SYNTHETIC
CR002105,PH000070,8858821808,2024-05-22T18:10:40Z,628,SYNTHETIC
CR002106,PH000090,8927108876,2025-03-04T16:35:31Z,537,SYNTHETIC
CR002107,PH000034,7815260768,2024-04-02T14:44:01Z,1049,SYNTHETIC
CR002108,PH000231,6844668450,2025-06-02T23:55:31Z,253,SYNTHETIC
CR002109,PH000067,8575911998,2025-04-24T11:28:27Z,1087,SYNTHETIC
CR002110,PH000030,9273755803,2025-02-09T00:16:28Z,1602,SYNTHETIC
CR002111,PH000340,7221163768,2025-01-17T04:32:27Z,547,SYNTHETIC
CR002112,PH000345,6168767956,2025-05-14T10:22:02Z,63,SYNTHETIC
CR002113,PH000081,7576352153,2025-12-25T00:17:30Z,1352,SYNTHETIC
CR002114,PH000073,6871973531,2026-05-26T02:47:33Z,156,SYNTHETIC
CR002115,PH000070,8013720592,2025-10-14T17:36:11Z,1138,SYNTHETIC
CR002116,PH000165,6679658140,2026-02-26T17:57:19Z,55,SYNTHETIC
CR002117,PH000143,7613734359,2026-03-31T03:58:45Z,1464,SYNTHETIC
CR002118,PH000279,9166779843,2024-06-30T21:15:51Z,1686,SYNTHETIC
CR002119,PH000100,8614084520,2024-01-25T09:58:08Z,481,SYNTHETIC
CR002120,PH000359,9402766563,2024-05-23T14:12:21Z,1354,SYNTHETIC
CR002121,PH000205,8240004916,2024-08-09T12:11:55Z,558,SYNTHETIC
CR002122,PH000045,7512096552,2026-03-31T22:45:29Z,1107,SYNTHETIC
CR002123,PH000030,7606749938,2025-12-07T20:38:52Z,939,SYNTHETIC
CR002124,PH000071,7081388190,2024-07-04T08:09:11Z,892,SYNTHETIC
CR002125,PH000313,6539759641,2024-03-02T13:11:33Z,819,SYNTHETIC
CR002126,PH000099,9900003731,2025-11-04T07:01:53Z,1257,SYNTHETIC
CR002127,PH000335,8304899597,2025-02-05T02:59:19Z,1273,SYNTHETIC
CR002128,PH000215,7008343533,2024-11-23T16:10:53Z,1103,SYNTHETIC
CR002129,PH000146,9130664090,2024-02-11T13:31:20Z,134,SYNTHETIC
CR002130,PH000073,9639168915,2025-01-19T17:17:36Z,843,SYNTHETIC
CR002131,PH000367,9442286919,2025-01-02T19:11:46Z,312,SYNTHETIC
CR002132,PH000222,8767233357,2024-12-04T12:25:46Z,90,SYNTHETIC
CR002133,PH000270,9036959815,2025-10-07T20:13:12Z,420,SYNTHETIC
CR002134,PH000193,6240268494,2024-09-23T01:12:28Z,533,SYNTHETIC
CR002135,PH000126,9399302206,2024-05-24T11:42:12Z,665,SYNTHETIC
CR002136,PH000067,7182509815,2024-10-17T07:08:01Z,147,SYNTHETIC
CR002137,PH000358,8715779192,2025-01-01T03:53:24Z,410,SYNTHETIC
CR002138,PH000267,8364578784,2024-06-20T13:34:21Z,1201,SYNTHETIC
CR002139,PH000125,9906286630,2026-05-20T01:33:28Z,311,SYNTHETIC
CR002140,PH000119,7411865377,2025-02-21T11:29:35Z,1058,SYNTHETIC
CR002141,PH000094,8426957236,2024-01-31T15:35:24Z,716,SYNTHETIC
CR002142,PH000218,9684391157,2024-07-17T11:47:28Z,1111,SYNTHETIC
CR002143,PH000230,7979320002,2024-11-12T09:36:29Z,1176,SYNTHETIC
CR002144,PH000057,7366362689,2025-01-02T20:16:39Z,150,SYNTHETIC
CR002145,PH000292,9694731843,2024-02-25T08:20:29Z,867,SYNTHETIC
CR002146,PH000032,7482196961,2024-12-20T17:09:15Z,746,SYNTHETIC
CR002147,PH000068,6685017796,2025-02-23T10:48:03Z,400,SYNTHETIC
CR002148,PH000270,6758971576,2026-02-17T15:27:40Z,658,SYNTHETIC
CR002149,PH000222,8660942447,2025-10-01T01:25:16Z,283,SYNTHETIC
CR002150,PH000058,6103575924,2024-03-27T12:42:04Z,955,SYNTHETIC
CR002151,PH000149,8886168045,2024-07-02T17:58:21Z,1626,SYNTHETIC
CR002152,PH000106,9447348051,2026-03-29T03:27:07Z,1420,SYNTHETIC
CR002153,PH000012,9127222785,2026-07-21T16:10:23Z,947,SYNTHETIC
CR002154,PH000256,9402766563,2026-07-19T08:06:30Z,560,SYNTHETIC
CR002155,PH000066,6864772078,2024-10-31T10:44:28Z,487,SYNTHETIC
CR002156,PH000269,9713598720,2025-09-23T05:01:26Z,276,SYNTHETIC
CR002157,PH000337,6251826204,2025-01-21T17:04:17Z,356,SYNTHETIC
CR002158,PH000333,9900003731,2025-06-06T08:42:34Z,1567,SYNTHETIC
CR002159,PH000233,7626051407,2026-01-20T10:58:25Z,767,SYNTHETIC
CR002160,PH000179,6022608653,2025-12-24T09:36:57Z,1608,SYNTHETIC
CR002161,PH000285,6559491558,2026-01-22T00:57:04Z,776,SYNTHETIC
CR002162,PH000197,9439766300,2025-02-06T16:14:03Z,1738,SYNTHETIC
CR002163,PH000122,7029480386,2024-04-08T17:08:17Z,1627,SYNTHETIC
CR002164,PH000135,8756732853,2026-01-23T12:54:18Z,629,SYNTHETIC
CR002165,PH000182,7540931288,2025-02-22T12:46:03Z,394,SYNTHETIC
CR002166,PH000247,8715779192,2025-09-11T07:03:49Z,1140,SYNTHETIC
CR002167,PH000058,8165961757,2025-04-24T14:21:45Z,981,SYNTHETIC
CR002168,PH000060,7910532547,2024-04-06T12:35:11Z,166,SYNTHETIC
CR002169,PH000090,9089060939,2025-08-05T05:43:04Z,140,SYNTHETIC
CR002170,PH000358,6127416934,2024-03-13T10:18:55Z,950,SYNTHETIC
CR002171,PH000119,9349691736,2026-08-22T14:15:13Z,695,SYNTHETIC
CR002172,PH000026,7061977554,2025-03-15T14:49:58Z,1375,SYNTHETIC
CR002173,PH000311,6758971576,2026-02-11T09:37:12Z,1244,SYNTHETIC
CR002174,PH000098,8956491639,2025-08-28T13:16:52Z,1140,SYNTHETIC
CR002175,PH000104,7576027878,2024-12-19T08:10:12Z,510,SYNTHETIC
CR002176,PH000026,7482196961,2025-10-05T18:09:56Z,1582,SYNTHETIC
CR002177,PH000239,6835630773,2026-01-03T01:43:11Z,1748,SYNTHETIC
CR002178,PH000204,8053223350,2025-02-22T13:13:43Z,970,SYNTHETIC
CR002179,PH000073,8161743180,2025-10-24T06:51:41Z,334,SYNTHETIC
CR002180,PH000179,8279853154,2026-01-02T16:25:10Z,1071,SYNTHETIC
CR002181,PH000401,8825824402,2025-03-15T00:51:53Z,23,SYNTHETIC
CR002182,PH000330,6983212766,2026-03-27T20:30:37Z,399,SYNTHETIC
CR002183,PH000146,8486303981,2024-02-01T17:00:34Z,28,SYNTHETIC
CR002184,PH000139,9303744459,2024-10-10T07:35:15Z,115,SYNTHETIC
CR002185,PH000382,7544121459,2024-04-01T10:42:43Z,1229,SYNTHETIC
CR002186,PH000032,6168767956,2026-03-17T09:07:30Z,1466,SYNTHETIC
CR002187,PH000213,7441718125,2025-11-17T11:51:38Z,1422,SYNTHETIC
CR002188,PH000108,8132400725,2024-11-28T10:29:59Z,1075,SYNTHETIC
CR002189,PH000162,7238414597,2024-01-28T08:36:30Z,972,SYNTHETIC
CR002190,PH000168,8551248250,2026-05-30T22:27:24Z,926,SYNTHETIC
CR002191,PH000426,9266630095,2025-08-18T11:08:52Z,738,SYNTHETIC
CR002192,PH000199,8088501498,2026-01-18T23:33:38Z,951,SYNTHETIC
CR002193,PH000007,7916659150,2025-04-02T20:17:07Z,196,SYNTHETIC
CR002194,PH000146,9713598720,2026-02-10T18:40:54Z,91,SYNTHETIC
CR002195,PH000261,6406395537,2025-01-11T09:13:48Z,1072,SYNTHETIC
CR002196,PH000137,9335770429,2024-05-06T16:22:38Z,1031,SYNTHETIC
CR002197,PH000352,7221163768,2024-08-28T04:56:41Z,1279,SYNTHETIC
CR002198,PH000349,9399302206,2024-07-26T07:07:39Z,1008,SYNTHETIC
CR002199,PH000147,7928959820,2026-04-12T22:41:16Z,1480,SYNTHETIC
CR002200,PH000268,8644261243,2026-08-28T03:05:34Z,1293,SYNTHETIC
CR002201,PH000189,8798668534,2024-07-15T03:50:42Z,796,SYNTHETIC
CR002202,PH000298,9650868313,2024-02-09T01:40:12Z,950,SYNTHETIC
CR002203,PH000234,8767233357,2026-03-17T04:11:17Z,735,SYNTHETIC
CR002204,PH000147,9713598720,2024-05-07T20:11:19Z,445,SYNTHETIC
CR002205,PH000204,9184559120,2026-06-05T17:32:55Z,883,SYNTHETIC
CR002206,PH000138,7242671685,2026-01-10T05:37:25Z,949,SYNTHETIC
CR002207,PH000124,9399302206,2024-03-02T07:43:39Z,845,SYNTHETIC
CR002208,PH000320,7626051407,2026-02-15T18:59:04Z,1766,SYNTHETIC
CR002209,PH000194,8088501498,2024-07-05T02:20:51Z,804,SYNTHETIC
CR002210,PH000162,6156863161,2024-12-02T12:25:03Z,1140,SYNTHETIC
CR002211,PH000214,8755061085,2024-09-20T11:29:09Z,254,SYNTHETIC
CR002212,PH000057,6967668601,2025-12-10T13:48:47Z,106,SYNTHETIC
CR002213,PH000126,9399302206,2026-08-17T18:34:38Z,889,SYNTHETIC
CR002214,PH000124,9442286919,2024-01-08T04:47:26Z,1236,SYNTHETIC
CR002215,PH000319,9560012221,2025-04-03T17:40:33Z,1154,SYNTHETIC
CR002216,PH000094,9672426816,2026-05-20T15:59:41Z,291,SYNTHETIC
CR002217,PH000114,7156040040,2025-07-14T11:09:35Z,290,SYNTHETIC
CR002218,PH000368,8608283898,2026-01-01T05:42:37Z,534,SYNTHETIC
CR002219,PH000005,8967161586,2026-06-12T11:26:43Z,836,SYNTHETIC
CR002220,PH000073,8084743914,2025-08-07T11:38:49Z,1003,SYNTHETIC
CR002221,PH000401,7073852616,2025-02-14T21:14:57Z,600,SYNTHETIC
CR002222,PH000135,6880738831,2026-01-23T01:11:44Z,765,SYNTHETIC
CR002223,PH000032,7809804539,2026-01-16T03:15:33Z,789,SYNTHETIC
CR002224,PH000433,7465035321,2025-08-29T18:55:50Z,1339,SYNTHETIC
CR002225,PH000386,9801035137,2026-04-27T04:55:19Z,1608,SYNTHETIC
CR002226,PH000428,7441718125,2025-10-03T08:31:53Z,1012,SYNTHETIC
CR002227,PH000143,8180710203,2024-04-07T12:46:38Z,1686,SYNTHETIC
CR002228,PH000269,9801035137,2025-09-09T01:28:51Z,921,SYNTHETIC
CR002229,PH000046,7260213818,2025-08-23T02:59:57Z,514,SYNTHETIC
CR002230,PH000071,7008343533,2026-08-13T09:50:19Z,1647,SYNTHETIC
CR002231,PH000143,6101763944,2026-05-15T20:08:14Z,1123,SYNTHETIC
CR002232,PH000238,6559491558,2025-11-18T08:46:28Z,1331,SYNTHETIC
CR002233,PH000245,6689843415,2025-05-29T05:51:50Z,1090,SYNTHETIC
CR002234,PH000037,7280025799,2026-05-17T06:43:06Z,1689,SYNTHETIC
CR002235,PH000416,9103981290,2025-12-20T13:12:21Z,1800,SYNTHETIC
CR002236,PH000128,8264526628,2024-07-21T07:59:32Z,816,SYNTHETIC
CR002237,PH000276,6871973531,2025-03-20T02:45:01Z,425,SYNTHETIC
CR002238,PH000071,9932878900,2026-06-24T02:24:55Z,49,SYNTHETIC
CR002239,PH000066,7771586067,2024-02-11T19:39:15Z,1228,SYNTHETIC
CR002240,PH000095,9900003731,2024-10-22T09:44:52Z,1227,SYNTHETIC
CR002241,PH000176,9576202334,2025-04-10T19:09:45Z,1790,SYNTHETIC
CR002242,PH000143,8839706263,2024-03-13T09:34:02Z,1472,SYNTHETIC
CR002243,PH000372,7846621069,2025-05-30T16:50:48Z,393,SYNTHETIC
CR002244,PH000278,6265117603,2024-03-11T14:01:20Z,1027,SYNTHETIC
CR002245,PH000095,6552931918,2025-11-07T13:10:36Z,389,SYNTHETIC
CR002246,PH000182,6022608653,2025-02-17T16:39:06Z,1027,SYNTHETIC
CR002247,PH000310,6113464160,2024-06-22T06:05:07Z,414,SYNTHETIC
CR002248,PH000212,7505457720,2025-10-25T18:29:27Z,22,SYNTHETIC
CR002249,PH000254,7582430397,2024-04-30T11:20:04Z,162,SYNTHETIC
CR002250,PH000115,7622678036,2025-11-09T07:38:04Z,1705,SYNTHETIC
CR002251,PH000346,8446834930,2024-04-22T18:05:34Z,1208,SYNTHETIC
CR002252,PH000320,8638857793,2026-01-13T14:22:51Z,324,SYNTHETIC
CR002253,PH000073,9880201084,2024-11-17T07:34:02Z,1557,SYNTHETIC
CR002254,PH000047,7011015781,2024-04-09T08:32:36Z,1539,SYNTHETIC
CR002255,PH000278,9492921572,2024-07-22T09:17:23Z,1491,SYNTHETIC
CR002256,PH000140,7358305987,2024-08-27T03:53:29Z,1625,SYNTHETIC
CR002257,PH000140,9130664090,2026-02-28T12:58:53Z,1184,SYNTHETIC
CR002258,PH000322,8552362285,2026-05-15T20:01:34Z,1735,SYNTHETIC
CR002259,PH000026,8084743914,2024-08-12T21:51:47Z,479,SYNTHETIC
CR002260,PH000181,7533203028,2024-04-06T22:48:30Z,187,SYNTHETIC
CR002261,PH000288,6806240597,2025-09-20T17:26:26Z,539,SYNTHETIC
CR002262,PH000163,7255481529,2024-11-22T20:02:15Z,797,SYNTHETIC
CR002263,PH000243,8033042792,2026-04-13T12:22:13Z,1782,SYNTHETIC
CR002264,PH000237,6844668450,2024-06-25T05:32:31Z,73,SYNTHETIC
CR002265,PH000009,8097511790,2024-07-11T21:22:29Z,790,SYNTHETIC
CR002266,PH000239,8644261243,2025-06-12T21:19:55Z,960,SYNTHETIC
CR002267,PH000235,6853092795,2025-12-24T00:26:59Z,1287,SYNTHETIC
CR002268,PH000162,8612759480,2026-06-01T17:03:28Z,1581,SYNTHETIC
CR002269,PH000201,9184559120,2025-01-24T19:36:47Z,724,SYNTHETIC
CR002270,PH000066,8165961757,2024-03-20T23:39:11Z,993,SYNTHETIC
CR002271,PH000337,9668122365,2024-04-13T09:39:02Z,926,SYNTHETIC
CR002272,PH000192,7540931288,2024-02-02T14:04:42Z,960,SYNTHETIC
CR002273,PH000280,6251826204,2025-08-03T20:37:34Z,1157,SYNTHETIC
CR002274,PH000185,8190723856,2024-05-21T00:18:16Z,651,SYNTHETIC
CR002275,PH000158,8667977477,2024-12-13T12:37:52Z,700,SYNTHETIC
CR002276,PH000060,7231119018,2025-05-20T00:32:34Z,650,SYNTHETIC
CR002277,PH000432,8809755527,2025-07-22T17:15:41Z,1612,SYNTHETIC
CR002278,PH000146,7011053686,2024-06-21T01:11:44Z,25,SYNTHETIC
CR002279,PH000033,8364578784,2025-05-27T15:31:21Z,1745,SYNTHETIC
CR002280,PH000162,7255481529,2026-02-24T22:40:43Z,1556,SYNTHETIC
CR002281,PH000278,9309192757,2026-02-19T04:36:25Z,476,SYNTHETIC
CR002282,PH000126,6983212766,2026-05-11T06:13:29Z,956,SYNTHETIC
CR002283,PH000023,7737352525,2024-02-23T15:03:33Z,1421,SYNTHETIC
CR002284,PH000075,7288169392,2024-09-18T14:29:53Z,1034,SYNTHETIC
CR002285,PH000021,6623573170,2026-01-02T03:55:02Z,1560,SYNTHETIC
CR002286,PH000433,6361253010,2026-02-11T00:25:06Z,827,SYNTHETIC
CR002287,PH000209,8005338894,2025-06-23T22:36:15Z,1629,SYNTHETIC
CR002288,PH000195,8270533609,2025-07-16T20:44:25Z,487,SYNTHETIC
CR002289,PH000429,8548242505,2025-07-05T13:46:19Z,1315,SYNTHETIC
CR002290,PH000224,6835630773,2026-01-18T14:32:02Z,821,SYNTHETIC
CR002291,PH000375,9145596710,2024-06-24T15:44:28Z,1397,SYNTHETIC
CR002292,PH000179,8195099683,2024-01-28T23:48:45Z,1003,SYNTHETIC
CR002293,PH000026,6168767956,2024-12-20T02:41:28Z,538,SYNTHETIC
CR002294,PH000213,6700433084,2026-05-11T00:22:53Z,1718,SYNTHETIC
CR002295,PH000195,8053223350,2026-01-19T01:08:09Z,538,SYNTHETIC
CR002296,PH000178,8318321235,2025-01-26T10:26:50Z,238,SYNTHETIC
CR002297,PH000359,9485996135,2025-04-13T07:53:24Z,1486,SYNTHETIC
CR002298,PH000179,7060782485,2026-02-27T00:05:10Z,1527,SYNTHETIC
CR002299,PH000047,7914577741,2026-06-29T08:23:29Z,356,SYNTHETIC
CR002300,PH000154,8551248250,2025-04-06T00:15:38Z,1206,SYNTHETIC
CR002301,PH000212,8767233357,2026-07-15T05:07:19Z,353,SYNTHETIC
CR002302,PH000185,8809755527,2025-05-11T11:49:30Z,1627,SYNTHETIC
CR002303,PH000161,9089060939,2024-04-04T00:06:03Z,1294,SYNTHETIC
CR002304,PH000098,9532893694,2024-08-19T05:01:02Z,1249,SYNTHETIC
CR002305,PH000312,8715924397,2024-04-05T05:30:24Z,717,SYNTHETIC
CR002306,PH000287,9415634628,2024-04-18T12:03:26Z,1098,SYNTHETIC
CR002307,PH000358,7011053686,2025-03-15T17:53:39Z,183,SYNTHETIC
CR002308,PH000126,9294296673,2025-03-26T21:59:03Z,667,SYNTHETIC
CR002309,PH000273,9536344864,2024-04-20T09:32:43Z,1184,SYNTHETIC
CR002310,PH000073,6418532942,2025-06-15T09:41:22Z,823,SYNTHETIC
CR002311,PH000217,6835630773,2025-06-10T06:14:36Z,1058,SYNTHETIC
CR002312,PH000366,6338583094,2024-07-23T05:39:26Z,695,SYNTHETIC
CR002313,PH000340,8499200903,2026-07-11T15:57:33Z,1483,SYNTHETIC
CR002314,PH000269,9935113420,2024-05-17T13:45:32Z,546,SYNTHETIC
CR002315,PH000135,6880738831,2025-08-09T20:18:46Z,1074,SYNTHETIC
CR002316,PH000199,9356369014,2024-07-23T23:16:51Z,982,SYNTHETIC
CR002317,PH000059,9485996135,2026-07-20T11:22:48Z,153,SYNTHETIC
CR002318,PH000359,9694731843,2024-08-04T04:29:59Z,593,SYNTHETIC
CR002319,PH000136,9468486883,2024-05-30T06:47:19Z,1555,SYNTHETIC
CR002320,PH000177,6406395537,2025-08-05T23:00:52Z,1718,SYNTHETIC
CR002321,PH000041,6070549819,2025-01-13T15:31:48Z,1303,SYNTHETIC
CR002322,PH000041,8486748501,2026-01-26T05:17:59Z,83,SYNTHETIC
CR002323,PH000316,6265117603,2026-03-20T17:04:12Z,725,SYNTHETIC
CR002324,PH000181,9535882832,2025-09-24T18:30:53Z,709,SYNTHETIC
CR002325,PH000231,8603370805,2024-09-07T00:09:00Z,452,SYNTHETIC
CR002326,PH000358,9801035137,2025-01-04T18:04:44Z,342,SYNTHETIC
CR002327,PH000188,8141381589,2024-08-11T22:02:07Z,1636,SYNTHETIC
CR002328,PH000428,7411865377,2026-08-07T01:58:25Z,1085,SYNTHETIC
CR002329,PH000007,8012962247,2024-07-17T04:26:57Z,1482,SYNTHETIC
CR002330,PH000153,6679658140,2026-08-29T14:17:14Z,576,SYNTHETIC
CR002331,PH000126,9906286630,2025-07-09T16:28:19Z,1294,SYNTHETIC
CR002332,PH000071,7288169392,2025-03-09T16:51:56Z,1312,SYNTHETIC
CR002333,PH000147,9130664090,2024-05-12T23:40:32Z,62,SYNTHETIC
CR002334,PH000059,7182509815,2024-09-08T10:49:50Z,1770,SYNTHETIC
CR002335,PH000209,9653943537,2025-10-23T21:27:47Z,1025,SYNTHETIC
CR002336,PH000244,8715779192,2026-02-22T21:12:51Z,404,SYNTHETIC
CR002337,PH000240,7221163768,2024-06-23T19:21:05Z,393,SYNTHETIC
CR002338,PH000084,7000350104,2025-06-16T20:29:11Z,833,SYNTHETIC
CR002339,PH000061,8545563411,2024-03-31T16:15:39Z,907,SYNTHETIC
CR002340,PH000077,8181635626,2025-08-19T07:56:32Z,1463,SYNTHETIC
CR002341,PH000181,8190723856,2024-12-08T05:23:31Z,462,SYNTHETIC
CR002342,PH000081,8545563411,2026-05-02T10:52:09Z,1156,SYNTHETIC
CR002343,PH000222,8603370805,2024-01-03T05:23:47Z,952,SYNTHETIC
CR002344,PH000055,6147465527,2025-11-13T20:49:38Z,307,SYNTHETIC
CR002345,PH000152,8162074407,2024-10-31T13:21:14Z,231,SYNTHETIC
CR002346,PH000373,7815260768,2026-07-25T05:28:33Z,1311,SYNTHETIC
CR002347,PH000179,8551248250,2026-03-10T23:10:31Z,1682,SYNTHETIC
CR002348,PH000205,9270598443,2024-01-22T16:58:01Z,695,SYNTHETIC
CR002349,PH000171,7255481529,2024-05-09T20:18:11Z,494,SYNTHETIC
CR002350,PH000179,7217772180,2025-12-14T02:11:39Z,426,SYNTHETIC
CR002351,PH000033,6168767956,2025-10-16T22:54:30Z,172,SYNTHETIC
CR002352,PH000165,7255481529,2025-09-28T12:47:13Z,911,SYNTHETIC
CR002353,PH000293,9439927952,2024-05-04T18:12:48Z,1680,SYNTHETIC
CR002354,PH000031,8190723856,2025-04-30T18:42:21Z,1769,SYNTHETIC
CR002355,PH000332,9402766563,2024-09-05T11:13:51Z,745,SYNTHETIC
CR002356,PH000082,8165961757,2025-06-16T04:38:22Z,1491,SYNTHETIC
CR002357,PH000140,9994038472,2026-07-10T06:47:03Z,519,SYNTHETIC
