id,source_record_id,source_record_type,entity_text,entity_type,confidence,span_start,span_end,extraction_model,resolved_entity_id,created_at
EM001461,FR000068,FIR,Case Number,LOCATION,0.7,530,541,drishyam-ner-v1,,2026-09-07T05:41:13.352187Z
EM001462,FR000068,FIR,CASE-0057,CASE_NUMBER,0.95,542,551,drishyam-ner-v1,,2026-09-07T05:41:13.352190Z
EM001463,FR000068,FIR,Section,PERSON,0.78,583,590,drishyam-ner-v1,,2026-09-07T05:41:13.352193Z
EM001464,FR000068,FIR,Section 27A NDPS,LEGAL_SECTION,0.85,583,599,drishyam-ner-v1,,2026-09-07T05:41:13.352197Z
EM001465,FR000069,FIR,Complainant Zashil Morar,PERSON,0.78,0,24,drishyam-ner-v1,,2026-09-07T05:41:13.353876Z
EM001466,FR000069,FIR,Ambattur Warehouse Complex,PERSON,0.78,44,70,drishyam-ner-v1,,2026-09-07T05:41:13.353890Z
EM001467,FR000069,FIR,Theni,PERSON,0.78,72,77,drishyam-ner-v1,,2026-09-07T05:41:13.353894Z
EM001468,FR000069,FIR,14-Jan-2026,DATE,0.8,82,93,drishyam-ner-v1,,2026-09-07T05:41:13.353898Z
EM001469,FR000069,FIR,Jan,PERSON,0.78,85,88,drishyam-ner-v1,,2026-09-07T05:41:13.353901Z
EM001470,FR000069,FIR,Vanya Banerjee,PERSON,0.78,108,122,drishyam-ner-v1,P000136,2026-09-07T05:41:13.353904Z
EM001471,FR000069,FIR,Triveni Lad,PERSON,0.78,142,153,drishyam-ner-v1,P000103,2026-09-07T05:41:13.353908Z
EM001472,FR000069,FIR,fraud,CRIME_TYPE,0.75,165,170,drishyam-ner-v1,,2026-09-07T05:41:13.353911Z
EM001473,FR000069,FIR,11/01/2026,DATE,0.8,174,184,drishyam-ner-v1,,2026-09-07T05:41:13.353915Z
EM001474,FR000069,FIR,Vanya Banerjee,PERSON,0.78,223,237,drishyam-ner-v1,P000136,2026-09-07T05:41:13.353918Z
EM001475,FR000069,FIR,6156863161,PHONE,0.97,271,281,drishyam-ner-v1,PH000174,2026-09-07T05:41:13.353921Z
EM001476,FR000069,FIR,TN27 TC 1572,VEHICLE,0.9,336,348,drishyam-ner-v1,VH000090,2026-09-07T05:41:13.353925Z
EM001477,FR000069,FIR,Ambattur Warehouse Complex,PERSON,0.78,354,380,drishyam-ner-v1,,2026-09-07T05:41:13.353929Z
EM001478,FR000069,FIR,16-Jan-2026,DATE,0.8,384,395,drishyam-ner-v1,,2026-09-07T05:41:13.353932Z
EM001479,FR000069,FIR,Jan,PERSON,0.78,387,390,drishyam-ner-v1,,2026-09-07T05:41:13.353935Z
EM001480,FR000069,FIR,The Crimson Tide,ORGANIZATION,0.7,397,413,drishyam-ner-v1,,2026-09-07T05:41:13.353939Z
EM001481,FR000069,FIR,Group,GANG,0.82,414,419,drishyam-ner-v1,,2026-09-07T05:41:13.353942Z
EM001482,FR000069,FIR,Number,PERSON,0.78,458,464,drishyam-ner-v1,,2026-09-07T05:41:13.353945Z
EM001483,FR000069,FIR,FIR-2026-0067,FIR_NUMBER,0.95,465,478,drishyam-ner-v1,,2026-09-07T05:41:13.353949Z
EM001484,FR000069,FIR,Case Number,LOCATION,0.7,485,496,drishyam-ner-v1,,2026-09-07T05:41:13.353952Z
EM001485,FR000069,FIR,CASE-0058,CASE_NUMBER,0.95,497,506,drishyam-ner-v1,,2026-09-07T05:41:13.353955Z
EM001486,FR000069,FIR,Section,PERSON,0.78,523,530,drishyam-ner-v1,,2026-09-07T05:41:13.353958Z
EM001487,FR000069,FIR,Section 471 IPC,LEGAL_SECTION,0.85,523,538,drishyam-ner-v1,,2026-09-07T05:41:13.353961Z
EM001488,FR000069,FIR,Investigation,LOCATION,0.7,551,564,drishyam-ner-v1,,2026-09-07T05:41:13.353965Z
EM001489,FR000070,FIR,24-Nov-2025,DATE,0.8,3,14,drishyam-ner-v1,,2026-09-07T05:41:13.355548Z
EM001490,FR000070,FIR,Nov,PERSON,0.78,6,9,drishyam-ner-v1,,2026-09-07T05:41:13.355552Z
EM001491,FR000070,FIR,Hiral Mahal,PERSON,0.78,27,38,drishyam-ner-v1,P000624,2026-09-07T05:41:13.355555Z
EM001492,FR000070,FIR,Mylapore City Police,PERSON,0.78,98,118,drishyam-ner-v1,,2026-09-07T05:41:13.355559Z
EM001493,FR000070,FIR,Station,LOCATION,0.7,119,126,drishyam-ner-v1,,2026-09-07T05:41:13.355562Z
EM001494,FR000070,FIR,Salem,PERSON,0.78,128,133,drishyam-ner-v1,,2026-09-07T05:41:13.355566Z
EM001495,FR000070,FIR,The,LOCATION,0.7,135,138,drishyam-ner-v1,,2026-09-07T05:41:13.355569Z
EM001496,FR000070,FIR,Ekansh Misra,PERSON,0.78,147,159,drishyam-ner-v1,P000004,2026-09-07T05:41:13.355572Z
EM001497,FR000070,FIR,Silk,PERSON,0.78,167,171,drishyam-ner-v1,,2026-09-07T05:41:13.355575Z
EM001498,FR000070,FIR,Noah Kohli,PERSON,0.78,177,187,drishyam-ner-v1,P000157,2026-09-07T05:41:13.355579Z
EM001499,FR000070,FIR,fraud,CRIME_TYPE,0.75,206,211,drishyam-ner-v1,,2026-09-07T05:41:13.355582Z
EM001500,FR000070,FIR,6127416934,PHONE,0.97,234,244,drishyam-ner-v1,PH000007,2026-09-07T05:41:13.355585Z
EM001501,FR000070,FIR,A/C XXXX5123,BANK_ACCOUNT,0.85,254,266,drishyam-ner-v1,,2026-09-07T05:41:13.355589Z
EM001502,FR000070,FIR,17/11/2025,DATE,0.8,321,331,drishyam-ner-v1,,2026-09-07T05:41:13.355592Z
EM001503,FR000070,FIR,TN45 WB 4957,VEHICLE,0.9,370,382,drishyam-ner-v1,VH000004,2026-09-07T05:41:13.355595Z
EM001504,FR000070,FIR,Number,PERSON,0.78,413,419,drishyam-ner-v1,,2026-09-07T05:41:13.355599Z
EM001505,FR000070,FIR,FIR-2025-0068,FIR_NUMBER,0.95,420,433,drishyam-ner-v1,,2026-09-07T05:41:13.355602Z
EM001506,FR000070,FIR,Case Number,LOCATION,0.7,440,451,drishyam-ner-v1,,2026-09-07T05:41:13.355605Z
EM001507,FR000070,FIR,CASE-0059,CASE_NUMBER,0.95,452,461,drishyam-ner-v1,,2026-09-07T05:41:13.355608Z
EM001508,FR000070,FIR,Section,PERSON,0.78,478,485,drishyam-ner-v1,,2026-09-07T05:41:13.355612Z
EM001509,FR000070,FIR,Section 420 IPC,LEGAL_SECTION,0.85,478,493,drishyam-ner-v1,,2026-09-07T05:41:13.355615Z
EM001510,FR000070,FIR,Section,PERSON,0.78,504,511,drishyam-ner-v1,,2026-09-07T05:41:13.355618Z
EM001511,FR000070,FIR,Section 66D,LEGAL_SECTION,0.85,504,515,drishyam-ner-v1,,2026-09-07T05:41:13.355621Z
EM001512,FR000070,FIR,Act,PERSON,0.78,519,522,drishyam-ner-v1,,2026-09-07T05:41:13.355625Z
EM001513,FR000070,FIR,The,LOCATION,0.7,524,527,drishyam-ner-v1,,2026-09-07T05:41:13.355628Z
EM001514,FR000071,FIR,Based,PERSON,0.78,0,5,drishyam-ner-v1,,2026-09-07T05:41:13.357155Z
EM001515,FR000071,FIR,27-Aug-2025,DATE,0.8,33,44,drishyam-ner-v1,,2026-09-07T05:41:13.357159Z
EM001516,FR000071,FIR,Aug,PERSON,0.78,36,39,drishyam-ner-v1,,2026-09-07T05:41:13.357162Z
EM001517,FR000071,FIR,Nagar Night Bazaar,PERSON,0.78,81,99,drishyam-ner-v1,,2026-09-07T05:41:13.357166Z
EM001518,FR000071,FIR,Kanniyakumari,PERSON,0.78,101,114,drishyam-ner-v1,,2026-09-07T05:41:13.357170Z
EM001519,FR000071,FIR,Complainant Harinakshi Baria,PERSON,0.78,116,144,drishyam-ner-v1,,2026-09-07T05:41:13.357173Z
EM001520,FR000071,FIR,Chaman Kibe,PERSON,0.78,156,167,drishyam-ner-v1,P000104,2026-09-07T05:41:13.357176Z
EM001521,FR000071,FIR,Andrew Devi,PERSON,0.78,188,199,drishyam-ner-v1,P000098,2026-09-07T05:41:13.357180Z
EM001522,FR000071,FIR,Delta Cartel,GANG,0.82,234,246,drishyam-ner-v1,ORG000006,2026-09-07T05:41:13.357183Z
EM001523,FR000071,FIR,19/08/2025,DATE,0.8,267,277,drishyam-ner-v1,,2026-09-07T05:41:13.357186Z
EM001524,FR000071,FIR,Chaman Kibe,PERSON,0.78,323,334,drishyam-ner-v1,P000104,2026-09-07T05:41:13.357189Z
EM001525,FR000071,FIR,TN19 HG 3902,VEHICLE,0.9,367,379,drishyam-ner-v1,VH000069,2026-09-07T05:41:13.357192Z
EM001526,FR000071,FIR,9906286630,PHONE,0.97,424,434,drishyam-ner-v1,PH000134,2026-09-07T05:41:13.357196Z
EM001527,FR000071,FIR,Contraband,PERSON,0.78,436,446,drishyam-ner-v1,,2026-09-07T05:41:13.357200Z
EM001528,FR000071,FIR,Number,PERSON,0.78,489,495,drishyam-ner-v1,,2026-09-07T05:41:13.357204Z
EM001529,FR000071,FIR,FIR-2025-0069,FIR_NUMBER,0.95,496,509,drishyam-ner-v1,,2026-09-07T05:41:13.357207Z
EM001530,FR000071,FIR,Case Number,LOCATION,0.7,516,527,drishyam-ner-v1,,2026-09-07T05:41:13.357211Z
EM001531,FR000071,FIR,CASE-0060,CASE_NUMBER,0.95,528,537,drishyam-ner-v1,,2026-09-07T05:41:13.357215Z
EM001532,FR000071,FIR,Section,PERSON,0.78,569,576,drishyam-ner-v1,,2026-09-07T05:41:13.357219Z
EM001533,FR000072,FIR,Complainant Inaya Kadakia,PERSON,0.78,0,25,drishyam-ner-v1,,2026-09-07T05:41:13.358869Z
EM001534,FR000072,FIR,Velachery Oil Depot,PERSON,0.78,38,57,drishyam-ner-v1,,2026-09-07T05:41:13.358873Z
EM001535,FR000072,FIR,Kancheepuram,PERSON,0.78,76,88,drishyam-ner-v1,,2026-09-07T05:41:13.358877Z
EM001536,FR000072,FIR,03-Feb-2025,DATE,0.8,92,103,drishyam-ner-v1,,2026-09-07T05:41:13.358880Z
EM001537,FR000072,FIR,Feb,PERSON,0.78,95,98,drishyam-ner-v1,,2026-09-07T05:41:13.358883Z
EM001538,FR000072,FIR,Ira Bhatnagar,PERSON,0.78,109,122,drishyam-ner-v1,P000143,2026-09-07T05:41:13.358887Z
EM001539,FR000072,FIR,Silk,PERSON,0.78,130,134,drishyam-ner-v1,,2026-09-07T05:41:13.358890Z
EM001540,FR000072,FIR,Sai Sundaram,PERSON,0.78,140,152,drishyam-ner-v1,P000024,2026-09-07T05:41:13.358893Z
EM001541,FR000072,FIR,Black Lotus Network,GANG,0.82,160,179,drishyam-ner-v1,ORG000009,2026-09-07T05:41:13.358897Z
EM001542,FR000072,FIR,01/02/2025,DATE,0.8,268,278,drishyam-ner-v1,,2026-09-07T05:41:13.358900Z
EM001543,FR000072,FIR,Ira Bhatnagar,PERSON,0.78,280,293,drishyam-ner-v1,P000143,2026-09-07T05:41:13.358904Z
EM001544,FR000072,FIR,6443834177,PHONE,0.97,330,340,drishyam-ner-v1,PH000182,2026-09-07T05:41:13.358907Z
EM001545,FR000072,FIR,The,LOCATION,0.7,386,389,drishyam-ner-v1,,2026-09-07T05:41:13.358910Z
EM001546,FR000072,FIR,TN31 XX 2170,VEHICLE,0.9,447,459,drishyam-ner-v1,VH000097,2026-09-07T05:41:13.358914Z
EM001547,FR000072,FIR,Number,PERSON,0.78,465,471,drishyam-ner-v1,,2026-09-07T05:41:13.358918Z
EM001548,FR000072,FIR,FIR-2025-0070,FIR_NUMBER,0.95,472,485,drishyam-ner-v1,,2026-09-07T05:41:13.358921Z
EM001549,FR000072,FIR,Case Number,LOCATION,0.7,503,514,drishyam-ner-v1,,2026-09-07T05:41:13.358925Z
EM001550,FR000072,FIR,CASE-0061,CASE_NUMBER,0.95,515,524,drishyam-ner-v1,,2026-09-07T05:41:13.358928Z
EM001551,FR000072,FIR,Investigating,PERSON,0.78,587,600,drishyam-ner-v1,,2026-09-07T05:41:13.358931Z
EM001552,FR000073,FIR,05/06/2025,DATE,0.8,3,13,drishyam-ner-v1,,2026-09-07T05:41:13.360128Z
EM001553,FR000073,FIR,Hiral Mahal,PERSON,0.78,46,57,drishyam-ner-v1,P000624,2026-09-07T05:41:13.360131Z
EM001554,FR000073,FIR,Ganapathy Junction,PERSON,0.78,73,91,drishyam-ner-v1,,2026-09-07T05:41:13.360133Z
EM001555,FR000073,FIR,Erode,PERSON,0.78,93,98,drishyam-ner-v1,,2026-09-07T05:41:13.360136Z
EM001556,FR000073,FIR,Oviya Tripathi,PERSON,0.78,103,117,drishyam-ner-v1,P000025,2026-09-07T05:41:13.360138Z
EM001557,FR000073,FIR,Alka Mohanty,PERSON,0.78,139,151,drishyam-ner-v1,P000044,2026-09-07T05:41:13.360140Z
EM001558,FR000073,FIR,Silver Line Network,GANG,0.82,168,187,drishyam-ner-v1,ORG000002,2026-09-07T05:41:13.360143Z
EM001559,FR000073,FIR,Oviya Tripathi,PERSON,0.78,266,280,drishyam-ner-v1,P000025,2026-09-07T05:41:13.360145Z
EM001560,FR000073,FIR,7815260768,PHONE,0.97,314,324,drishyam-ner-v1,PH000033,2026-09-07T05:41:13.360147Z
EM001561,FR000073,FIR,TN01 RS 5495,VEHICLE,0.9,362,374,drishyam-ner-v1,VH000015,2026-09-07T05:41:13.360150Z
EM001562,FR000073,FIR,14-Jun-2025,DATE,0.8,388,399,drishyam-ner-v1,,2026-09-07T05:41:13.360152Z
EM001563,FR000073,FIR,Jun,PERSON,0.78,391,394,drishyam-ner-v1,,2026-09-07T05:41:13.360154Z
EM001564,FR000073,FIR,Number,PERSON,0.78,405,411,drishyam-ner-v1,,2026-09-07T05:41:13.360156Z
EM001565,FR000073,FIR,FIR-2025-0071,FIR_NUMBER,0.95,412,425,drishyam-ner-v1,,2026-09-07T05:41:13.360158Z
EM001566,FR000073,FIR,Case Number,LOCATION,0.7,432,443,drishyam-ner-v1,,2026-09-07T05:41:13.360160Z
EM001567,FR000073,FIR,CASE-0062,CASE_NUMBER,0.95,444,453,drishyam-ner-v1,,2026-09-07T05:41:13.360162Z
EM001568,FR000073,FIR,Section,PERSON,0.78,470,477,drishyam-ner-v1,,2026-09-07T05:41:13.360164Z
EM001569,FR000073,FIR,Section 392 IPC,LEGAL_SECTION,0.85,470,485,drishyam-ner-v1,,2026-09-07T05:41:13.360166Z
EM001570,FR000073,FIR,Investigation,LOCATION,0.7,498,511,drishyam-ner-v1,,2026-09-07T05:41:13.360169Z
EM001571,FR000074,FIR,02/06/2025,DATE,0.8,3,13,drishyam-ner-v1,,2026-09-07T05:41:13.361276Z
EM001572,FR000074,FIR,Hiral Mahal,PERSON,0.78,46,57,drishyam-ner-v1,P000624,2026-09-07T05:41:13.361279Z
EM001573,FR000074,FIR,Bharathi Bazaar Wholesale,PERSON,0.78,73,98,drishyam-ner-v1,,2026-09-07T05:41:13.361281Z
EM001574,FR000074,FIR,Market,LOCATION,0.7,99,105,drishyam-ner-v1,,2026-09-07T05:41:13.361284Z
EM001575,FR000074,FIR,Erode,PERSON,0.78,107,112,drishyam-ner-v1,,2026-09-07T05:41:13.361286Z
EM001576,FR000074,FIR,Oviya Tripathi,PERSON,0.78,117,131,drishyam-ner-v1,P000025,2026-09-07T05:41:13.361289Z
EM001577,FR000074,FIR,Alka Mohanty,PERSON,0.78,153,165,drishyam-ner-v1,P000044,2026-09-07T05:41:13.361291Z
EM001578,FR000074,FIR,Silver Line Network,GANG,0.82,182,201,drishyam-ner-v1,ORG000002,2026-09-07T05:41:13.361293Z
EM001579,FR000074,FIR,Oviya Tripathi,PERSON,0.78,280,294,drishyam-ner-v1,P000025,2026-09-07T05:41:13.361295Z
EM001580,FR000074,FIR,7815260768,PHONE,0.97,328,338,drishyam-ner-v1,PH000033,2026-09-07T05:41:13.361298Z
EM001581,FR000074,FIR,TN01 RS 5495,VEHICLE,0.9,376,388,drishyam-ner-v1,VH000015,2026-09-07T05:41:13.361302Z
EM001582,FR000074,FIR,18-Jun-2025,DATE,0.8,402,413,drishyam-ner-v1,,2026-09-07T05:41:13.361305Z
EM001583,FR000074,FIR,Jun,PERSON,0.78,405,408,drishyam-ner-v1,,2026-09-07T05:41:13.361309Z
EM001584,FR000074,FIR,Number,PERSON,0.78,419,425,drishyam-ner-v1,,2026-09-07T05:41:13.361312Z
EM001585,FR000074,FIR,FIR-2025-0072,FIR_NUMBER,0.95,426,439,drishyam-ner-v1,,2026-09-07T05:41:13.361315Z
EM001586,FR000074,FIR,Case Number,LOCATION,0.7,446,457,drishyam-ner-v1,,2026-09-07T05:41:13.361326Z
EM001587,FR000074,FIR,CASE-0062,CASE_NUMBER,0.95,458,467,drishyam-ner-v1,,2026-09-07T05:41:13.361329Z
EM001588,FR000074,FIR,Section,PERSON,0.78,484,491,drishyam-ner-v1,,2026-09-07T05:41:13.361334Z
EM001589,FR000074,FIR,Section 397 IPC,LEGAL_SECTION,0.85,484,499,drishyam-ner-v1,,2026-09-07T05:41:13.361338Z
EM001590,FR000074,FIR,Investigation,LOCATION,0.7,512,525,drishyam-ner-v1,,2026-09-07T05:41:13.361342Z
EM001591,FR000075,FIR,07/06/2025,DATE,0.8,3,13,drishyam-ner-v1,,2026-09-07T05:41:13.362350Z
EM001592,FR000075,FIR,Hiral Mahal,PERSON,0.78,46,57,drishyam-ner-v1,P000624,2026-09-07T05:41:13.362353Z
EM001593,FR000075,FIR,Royapuram Fuel Station,PERSON,0.78,73,95,drishyam-ner-v1,,2026-09-07T05:41:13.362355Z
EM001594,FR000075,FIR,Erode,PERSON,0.78,97,102,drishyam-ner-v1,,2026-09-07T05:41:13.362357Z
EM001595,FR000075,FIR,Oviya Tripathi,PERSON,0.78,107,121,drishyam-ner-v1,P000025,2026-09-07T05:41:13.362360Z
EM001596,FR000075,FIR,Alka Mohanty,PERSON,0.78,143,155,drishyam-ner-v1,P000044,2026-09-07T05:41:13.362362Z
EM001597,FR000075,FIR,Silver Line Network,GANG,0.82,172,191,drishyam-ner-v1,ORG000002,2026-09-07T05:41:13.362364Z
EM001598,FR000075,FIR,Oviya Tripathi,PERSON,0.78,270,284,drishyam-ner-v1,P000025,2026-09-07T05:41:13.362367Z
EM001599,FR000075,FIR,7815260768,PHONE,0.97,318,328,drishyam-ner-v1,PH000033,2026-09-07T05:41:13.362369Z
EM001600,FR000075,FIR,TN01 RS 5495,VEHICLE,0.9,366,378,drishyam-ner-v1,VH000015,2026-09-07T05:41:13.362371Z
EM001601,FR000075,FIR,16-Jun-2025,DATE,0.8,392,403,drishyam-ner-v1,,2026-09-07T05:41:13.362373Z
EM001602,FR000075,FIR,Jun,PERSON,0.78,395,398,drishyam-ner-v1,,2026-09-07T05:41:13.362376Z
EM001603,FR000075,FIR,Number,PERSON,0.78,409,415,drishyam-ner-v1,,2026-09-07T05:41:13.362378Z
EM001604,FR000075,FIR,FIR-2025-0073,FIR_NUMBER,0.95,416,429,drishyam-ner-v1,,2026-09-07T05:41:13.362380Z
EM001605,FR000075,FIR,Case Number,LOCATION,0.7,436,447,drishyam-ner-v1,,2026-09-07T05:41:13.362382Z
EM001606,FR000075,FIR,CASE-0062,CASE_NUMBER,0.95,448,457,drishyam-ner-v1,,2026-09-07T05:41:13.362384Z
EM001607,FR000075,FIR,Section,PERSON,0.78,474,481,drishyam-ner-v1,,2026-09-07T05:41:13.362386Z
EM001608,FR000075,FIR,Section 397 IPC,LEGAL_SECTION,0.85,474,489,drishyam-ner-v1,,2026-09-07T05:41:13.362388Z
EM001609,FR000075,FIR,Investigation,LOCATION,0.7,502,515,drishyam-ner-v1,,2026-09-07T05:41:13.362390Z
EM001610,FR000076,FIR,Based,PERSON,0.78,0,5,drishyam-ner-v1,,2026-09-07T05:41:13.363529Z
EM001611,FR000076,FIR,07-Nov-2025,DATE,0.8,33,44,drishyam-ner-v1,,2026-09-07T05:41:13.363532Z
EM001612,FR000076,FIR,Nov,PERSON,0.78,36,39,drishyam-ner-v1,,2026-09-07T05:41:13.363534Z
EM001613,FR000076,FIR,Vilachery Cold Storage,PERSON,0.78,78,100,drishyam-ner-v1,,2026-09-07T05:41:13.363537Z
EM001614,FR000076,FIR,Chengalpattu,PERSON,0.78,102,114,drishyam-ner-v1,,2026-09-07T05:41:13.363539Z
EM001615,FR000076,FIR,Complainant Baljiwan Tailor,PERSON,0.78,116,143,drishyam-ner-v1,,2026-09-07T05:41:13.363541Z
EM001616,FR000076,FIR,Benjamin Kapadia,PERSON,0.78,155,171,drishyam-ner-v1,P000054,2026-09-07T05:41:13.363544Z
EM001617,FR000076,FIR,Silk,PERSON,0.78,179,183,drishyam-ner-v1,,2026-09-07T05:41:13.363546Z
EM001618,FR000076,FIR,Chakrika Tripathi,PERSON,0.78,189,206,drishyam-ner-v1,P000048,2026-09-07T05:41:13.363548Z
EM001619,FR000076,FIR,North Star Outfit,GANG,0.82,241,258,drishyam-ner-v1,ORG000004,2026-09-07T05:41:13.363550Z
EM001620,FR000076,FIR,06/11/2025,DATE,0.8,279,289,drishyam-ner-v1,,2026-09-07T05:41:13.363553Z
EM001621,FR000076,FIR,Benjamin Kapadia,PERSON,0.78,335,351,drishyam-ner-v1,P000054,2026-09-07T05:41:13.363555Z
EM001622,FR000076,FIR,TN43 FM 9546,VEHICLE,0.9,384,396,drishyam-ner-v1,VH000035,2026-09-07T05:41:13.363557Z
EM001623,FR000076,FIR,8070254026,PHONE,0.97,441,451,drishyam-ner-v1,PH000069,2026-09-07T05:41:13.363559Z
EM001624,FR000076,FIR,Contraband,PERSON,0.78,453,463,drishyam-ner-v1,,2026-09-07T05:41:13.363562Z
EM001625,FR000076,FIR,Number,PERSON,0.78,506,512,drishyam-ner-v1,,2026-09-07T05:41:13.363564Z
EM001626,FR000076,FIR,FIR-2025-0074,FIR_NUMBER,0.95,513,526,drishyam-ner-v1,,2026-09-07T05:41:13.363566Z
EM001627,FR000076,FIR,Case Number,LOCATION,0.7,533,544,drishyam-ner-v1,,2026-09-07T05:41:13.363568Z
EM001628,FR000076,FIR,CASE-0063,CASE_NUMBER,0.95,545,554,drishyam-ner-v1,,2026-09-07T05:41:13.363570Z
EM001629,FR000076,FIR,Section,PERSON,0.78,586,593,drishyam-ner-v1,,2026-09-07T05:41:13.363572Z
EM001630,FR000077,FIR,05/07/2026,DATE,0.8,3,13,drishyam-ner-v1,,2026-09-07T05:41:13.364691Z
EM001631,FR000077,FIR,Mettupalayam Wholesale Market,PERSON,0.78,54,83,drishyam-ner-v1,,2026-09-07T05:41:13.364694Z
EM001632,FR000077,FIR,Thanjavur,PERSON,0.78,85,94,drishyam-ner-v1,,2026-09-07T05:41:13.364697Z
EM001633,FR000077,FIR,Enquiry,PERSON,0.78,96,103,drishyam-ner-v1,,2026-09-07T05:41:13.364699Z
EM001634,FR000077,FIR,Aishani Dey,PERSON,0.78,118,129,drishyam-ner-v1,P000060,2026-09-07T05:41:13.364701Z
EM001635,FR000077,FIR,Aishani Dey,PERSON,0.78,151,162,drishyam-ner-v1,P000060,2026-09-07T05:41:13.364703Z
EM001636,FR000077,FIR,08-Jul-2026,DATE,0.8,199,210,drishyam-ner-v1,,2026-09-07T05:41:13.364706Z
EM001637,FR000077,FIR,Jul,PERSON,0.78,202,205,drishyam-ner-v1,,2026-09-07T05:41:13.364708Z
EM001638,FR000077,FIR,TN27 VK 4151,VEHICLE,0.9,235,247,drishyam-ner-v1,,2026-09-07T05:41:13.364710Z
EM001639,FR000077,FIR,Cell,PERSON,0.78,249,253,drishyam-ner-v1,,2026-09-07T05:41:13.364712Z
EM001640,FR000077,FIR,9924802355,PHONE,0.97,277,287,drishyam-ner-v1,PH000076,2026-09-07T05:41:13.364714Z
EM001641,FR000077,FIR,Intercepted,PERSON,0.78,334,345,drishyam-ner-v1,,2026-09-07T05:41:13.364717Z
EM001642,FR000077,FIR,North Star Outfit,GANG,0.82,375,392,drishyam-ner-v1,ORG000004,2026-09-07T05:41:13.364719Z
EM001643,FR000077,FIR,Number,PERSON,0.78,403,409,drishyam-ner-v1,,2026-09-07T05:41:13.364721Z
EM001644,FR000077,FIR,FIR-2026-0075,FIR_NUMBER,0.95,410,423,drishyam-ner-v1,,2026-09-07T05:41:13.364723Z
EM001645,FR000077,FIR,Case Number,LOCATION,0.7,430,441,drishyam-ner-v1,,2026-09-07T05:41:13.364725Z
EM001646,FR000077,FIR,CASE-0064,CASE_NUMBER,0.95,442,451,drishyam-ner-v1,,2026-09-07T05:41:13.364728Z
EM001647,FR000077,FIR,Section,PERSON,0.78,471,478,drishyam-ner-v1,,2026-09-07T05:41:13.364730Z
EM001648,FR000077,FIR,Section 201 IPC,LEGAL_SECTION,0.85,471,486,drishyam-ner-v1,,2026-09-07T05:41:13.364732Z
EM001649,FR000077,FIR,Investigation,LOCATION,0.7,501,514,drishyam-ner-v1,,2026-09-07T05:41:13.364734Z
EM001650,FR000078,FIR,26/07/2024,DATE,0.8,3,13,drishyam-ner-v1,,2026-09-07T05:41:13.365789Z
EM001651,FR000078,FIR,Aarnav More,PERSON,0.78,46,57,drishyam-ner-v1,P000555,2026-09-07T05:41:13.365792Z
EM001652,FR000078,FIR,Nagar Night Bazaar,PERSON,0.78,76,94,drishyam-ner-v1,,2026-09-07T05:41:13.365795Z
EM001653,FR000078,FIR,Erode,PERSON,0.78,96,101,drishyam-ner-v1,,2026-09-07T05:41:13.365797Z
EM001654,FR000078,FIR,Ekantika Narain,PERSON,0.78,106,121,drishyam-ner-v1,P000090,2026-09-07T05:41:13.365799Z
EM001655,FR000078,FIR,Silk,PERSON,0.78,129,133,drishyam-ner-v1,,2026-09-07T05:41:13.365802Z
EM001656,FR000078,FIR,Veer Mital,PERSON,0.78,139,149,drishyam-ner-v1,P000172,2026-09-07T05:41:13.365804Z
EM001657,FR000078,FIR,Red Sand Gang,GANG,0.82,166,179,drishyam-ner-v1,ORG000005,2026-09-07T05:41:13.365806Z
EM001658,FR000078,FIR,Ekantika Narain,PERSON,0.78,257,272,drishyam-ner-v1,P000090,2026-09-07T05:41:13.365808Z
EM001659,FR000078,FIR,9532893694,PHONE,0.97,306,316,drishyam-ner-v1,PH000115,2026-09-07T05:41:13.365811Z
EM001660,FR000078,FIR,TN01 SN 2910,VEHICLE,0.9,354,366,drishyam-ner-v1,,2026-09-07T05:41:13.365813Z
EM001661,FR000078,FIR,06-Aug-2024,DATE,0.8,380,391,drishyam-ner-v1,,2026-09-07T05:41:13.365815Z
EM001662,FR000078,FIR,Aug,PERSON,0.78,383,386,drishyam-ner-v1,,2026-09-07T05:41:13.365817Z
EM001663,FR000078,FIR,Number,PERSON,0.78,397,403,drishyam-ner-v1,,2026-09-07T05:41:13.365819Z
EM001664,FR000078,FIR,FIR-2024-0076,FIR_NUMBER,0.95,404,417,drishyam-ner-v1,,2026-09-07T05:41:13.365822Z
EM001665,FR000078,FIR,Case Number,LOCATION,0.7,424,435,drishyam-ner-v1,,2026-09-07T05:41:13.365824Z
EM001666,FR000078,FIR,CASE-0065,CASE_NUMBER,0.95,436,445,drishyam-ner-v1,,2026-09-07T05:41:13.365826Z
EM001667,FR000078,FIR,Section,PERSON,0.78,462,469,drishyam-ner-v1,,2026-09-07T05:41:13.365828Z
EM001668,FR000078,FIR,Section 392 IPC,LEGAL_SECTION,0.85,462,477,drishyam-ner-v1,,2026-09-07T05:41:13.365830Z
EM001669,FR000078,FIR,Investigation,LOCATION,0.7,490,503,drishyam-ner-v1,,2026-09-07T05:41:13.365832Z
EM001670,FR000079,FIR,15/02/2024,DATE,0.8,3,13,drishyam-ner-v1,,2026-09-07T05:41:13.366820Z
EM001671,FR000079,FIR,Isaac Sangha,PERSON,0.78,46,58,drishyam-ner-v1,P000445,2026-09-07T05:41:13.366823Z
